ID_TAXON;GATTUNG;UNTERGATTUNG;ART;TAXONNAME;BESCHREIBER;JAHRESZAHL;UNTERFAMILIE;FAMILIE;GG_GROSSGRUPPE;GG_BEZEICHNUNG;GG_REIHENFOLGE;ID_VERSION;VER_BEZEICHNUNG;SYNONYM_LISTE;TROPHIE_INDEX;TROPHIE_WEIGHT;SAPROBIE_INDEX;SAPROBIE_WEIGHT;REFERENZART_TYP;REFERENZART_TYPB_AM1;REFERENZART_TYPB_AM2;REFERENZART_TYPB_AV1;REFERENZART_TYPB_AV2;REFERENZART_TYPB_BR1;REFERENZART_TYPB_BR2;REFERENZART_TYPB_BR3;REFERENZART_TYPB_FH1;REFERENZART_TYPB_FH2;REFERENZART_TYPB_FL1;REFERENZART_TYPB_FL2;REFERENZART_TYPB_FL3;REFERENZART_TYPB_GF1;REFERENZART_TYPB_GG1;REFERENZART_TYPB_GG2;REFERENZART_TYPB_GG3;REFERENZART_TYPB_HV1;REFERENZART_TYPB_HV2;REFERENZART_TYPB_HV3;REFERENZART_TYPB_IB1;REFERENZART_TYPB_IB2;REFERENZART_TYPB_KH2;REFERENZART_TYPB_KH3;REFERENZART_TYPB_KV1;REFERENZART_TYPB_KV2;REFERENZART_TYPB_KV3;REFERENZART_TYPB_SA1;REFERENZART_TYPB_SA2;REFERENZART_TYPB_SA3;REFERENZART_TYPB_UZA1;REFERENZART_TYPB_UZA2;REFERENZART_TYPB_UZA3;REFERENZART_TYPB_VAV1;REFERENZART_TYPB_VAV2;REFERENZART_TYPB_VZA2;REFERENZART_TYPB_VZA3
274;Amphora;;aequalis;Amphora aequalis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1588;Amphora;;affinis;Amphora affinis;KUETZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1589;Amphora;;calumetica;Amphora calumetica;(THOMAS) M.PERAGALLO;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1590;Amphora;;copulata;Amphora copulata;(KUETZING) SCHOEMAN & ARCHIBALD;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Amphora libyca;2,8;2;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1591;Amphora;;copulata Gruppe;Amphora copulata Gruppe;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,8;2;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1592;Amphora;;eximia;Amphora eximia;CARTER in HAWORTH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Amphora fogediana;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1593;Amphora;;hemicycla;Amphora hemicycla;STOERMER & YANG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;Amphora;;inariensis;Amphora inariensis;KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2;0;1,7;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1594;Amphora;;indistincta;Amphora indistincta;LEVKOV;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1595;Amphora;;lange-bertalotii;Amphora lange-bertalotii;LEVKOV & METZELTIN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1596;Amphora;;minutissima;Amphora minutissima;W.SMITH;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;Amphora;;ovalis;Amphora ovalis;(KÜTZING) KÜTZING;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,9;2;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;Amphora;;pediculus;Amphora pediculus;(KÜTZING) GRUNOW;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Amphora ovalis var. pediculus, Amphora perpusilla;2,7;1;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1072;Amphora;;sp.;Amphora sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1597;Aneumastus;;balticus;Aneumastus balticus;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1598;Aneumastus;;minor;Aneumastus minor;(HUSTEDT) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula tuscula f. minor;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1599;Aneumastus;;sp.;Aneumastus sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1600;Aneumastus;;stroesei;Aneumastus stroesei;(OESTRUP) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula stroesei;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1601;Aneumastus;;tusculus;Aneumastus tusculus;(EHRENBERG) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula tuscula;0;0;1,4;4;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1073;Anomoeoneis;;sp.;Anomoeoneis sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;Anomoeoneis;;sphaerophora;Anomoeoneis sphaerophora;(EHRENBERG) PFITZER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula sphaerophora;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1604;Bacillaria;;paxillifera;Bacillaria paxillifera;(O.F.MUELLER) HENDEY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Bacillaria paradoxa;3;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1606;Berkeleya;;rutilans;Berkeleya rutilans;(TRENTEPOHL) GRUNOW;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Amphipleura rutilans;0;0;2,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;Brachysira;;brebissonii;Brachysira brebissonii;ROSS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Anomoeoneis brachysira, Anomoeoneis serians var. brachysira;1;5;1;5;B;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;1;1;1;;;1;1
1607;Brachysira;;calcicola ssp. calcicola;Brachysira calcicola ssp. calcicola;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1459;Brachysira;;calcicola ssp. pfisteri;Brachysira calcicola ssp. pfisteri;LANGE-BERATLOT & WERUM;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;B;;;;;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;;
1608;Brachysira;;follis;Brachysira follis;(EHRENBERG) ROSS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1609;Brachysira;;garrensis;Brachysira garrensis;(LANGE-BERTALOT & KRAMMER) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1610;Brachysira;;hofmanniae;Brachysira hofmanniae;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1611;Brachysira;;intermedia;Brachysira intermedia;(OESTRUP) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1612;Brachysira;;liliana;Brachysira liliana;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,6;2;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1460;Brachysira;;neglectissima;Brachysira neglectissima;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;Brachysira;;neoexilis;Brachysira neoexilis;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Anomoeoneis exilis, Anomoeoneis exilis, Navicula variabilis var. capitata;0,5;4;1,1;5;B;1;1;1;1;;;;;;1;1;;;1;1;1;1;1;;;;1;;1;1;1;1;1;;;;;1;1;;
1289;Brachysira;;procera;Brachysira procera;LANGE-BERTALOT & MOSER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,2;5;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;Brachysira;;serians;Brachysira serians;(BREBISSON) ROUND & MANN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Anomoeoneis serians;0,6;1;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1077;Brachysira;;sp.;Brachysira sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;Brachysira;;styriaca;Brachysira styriaca;(GRUNOW) ROSS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,8;5;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;Brachysira;;vitrea;Brachysira vitrea;(GRUNOW) ROSS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Anomoeoneis vitrea;0,7;2;1;5;B;1;1;;;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;;;1;1
1613;Brachysira;;wygaschii;Brachysira wygaschii;LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;Brachysira;;zellensis;Brachysira zellensis;(GRUNOW) ROUND & MANN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0,6;2;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;Caloneis;;aerophila;Caloneis aerophila;BOCK;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;Caloneis;;alpestris;Caloneis alpestris;(GRUNOW) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1614;Caloneis;;amphisbaena f. amphisbaena;Caloneis amphisbaena f. amphisbaena;(BORY DE SAINT-VINCENT) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;3;1;2,3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;Caloneis;;bacillum;Caloneis bacillum;(GRUNOW) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1615;Caloneis;;budensis;Caloneis budensis;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1616;Caloneis;;constans;Caloneis constans;REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1617;Caloneis;;fontinalis;Caloneis fontinalis;(GRUNOW) LANGE-BERTALOT & REICHARDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1618;Caloneis;;lancettula;Caloneis lancettula;(SCHULZ) LANGE-BERTALOT & WITKOWSKI;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;2,4;1;2,1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;Caloneis;;latiuscula;Caloneis latiuscula;(KÜTZING) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;Caloneis;;lauta;Caloneis lauta;CARTER & BAILEY-WATTS;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1619;Caloneis;;lepidula;Caloneis lepidula;(GRUNOW) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1620;Caloneis;;leptosoma;Caloneis leptosoma;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia leptosoma;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1621;Caloneis;;macedonica;Caloneis macedonica;HUSTEDT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;Caloneis;;molaris;Caloneis molaris;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Caloneis clevei sensu, Pinnularia molaris;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;Caloneis;;obtusa;Caloneis obtusa;(W.SMITH) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1622;Caloneis;;permagna;Caloneis permagna;(BAILEY) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;Caloneis;;pulchra;Caloneis pulchra;MESSIKOMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;Caloneis;;schumanniana;Caloneis schumanniana;(GRUNOW) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Caloneis limosa, Caloneis trochus;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;Caloneis;;silicula;Caloneis silicula;(EHRENBERG) CLEVE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Caloneis ventricosa;2,4;0;2,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1078;Caloneis;;sp.;Caloneis sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;Caloneis;;sublinearis;Caloneis sublinearis;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia sublinearis;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;Caloneis;;tenuis;Caloneis tenuis;(GREGORY) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia gracillima, Pinnularia tenuis;1;3;1;5;B;1;1;;;;;;;;1;1;1;;;;;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;;;1;1
1623;Caloneis;;thermalis;Caloneis thermalis;(GRUNOW) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;Caloneis;;undulata;Caloneis undulata;(GREGORY) KRAMMER;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Pinnularia undula, Pinnularia undulata;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1624;Caloneis;;vasileyevae;Caloneis vasileyevae;LANGE-BERTALOT, GENKAL & VEKHOV;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1625;Caloneis;;westii;Caloneis westii;(W.SMITH) HENDEY;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1292;Campylodiscus;;hibernicus;Campylodiscus hibernicus;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;Campylodiscus;;noricus;Campylodiscus noricus;EHRENBERG;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1079;Campylodiscus;;sp.;Campylodiscus sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1626;Cavinula;;cocconeiformis;Cavinula cocconeiformis;(GREGORY) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula cocconeiformis;1,4;2;1,3;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1627;Cavinula;;intractata;Cavinula intractata;(HUSTEDT) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1628;Cavinula;;jaernefeltii;Cavinula jaernefeltii;(HUSTEDT) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula jaernefeltii;0;0;1,5;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1629;Cavinula;;lacustris;Cavinula lacustris;(GREGORY) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula lacustris;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1630;Cavinula;;lapidosa;Cavinula lapidosa;(KRASSKE) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula lapidosa;1,7;1;1,2;3;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1631;Cavinula;;pseudoscutiformis;Cavinula pseudoscutiformis;(HUSTEDT) D.G.MANN & STICKLE;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula pseudoscutiformis;1,3;2;1;5;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1632;Cavinula;;pusio;Cavinula pusio;(CLEVE) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula pusio;0;0;0;0;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1633;Cavinula;;scutelloides;Cavinula scutelloides;(W.SMITH) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula scutelloides;0;0;2,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1634;Cavinula;;sp.;Cavinula sp.;;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1635;Cavinula;;variostriata;Cavinula variostriata;(KRASSKE) D.G.MANN;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula variostriata;1,4;4;1,1;5;B;;;;;1;1;1;;;;;;;1;1;1;;;;1;1;;;;;;;;;1;1;1;;;1;1
1636;Chamaepinnularia;;begeri;Chamaepinnularia begeri;(KRASSKE) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula begeri;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1637;Chamaepinnularia;;evanida;Chamaepinnularia evanida;(HUSTEDT) LANGE-BERTALOT;0;[Kl:Diatomophyceae];[Kl:Diatomophyceae];KIESELALGEN;BACILLARIOPHYCEAE;6;4;Pfister et al. 2017;Navicula evanida;0;0;1,3;2;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
